W/soc,DOS at E=0
0.0,0.02165841584158414
1.1111111111111112,0.020111386138613845
2.2222222222222223,0.02150371287128711
3.3333333333333335,0.02088490099009899
4.444444444444445,0.02181311881188117
5.555555555555555,0.03357054455445542
6.666666666666667,0.028929455445544525
7.777777777777779,0.02444306930693067
8.88888888888889,0.028465346534653442
10.0,0.05219303679841403
